DATE,LIQUID_VOLUME_sim,CUM_WATER_INJECTED_sim,LIQUID_VOLUME,PRIMARY_SUPPORT,PRESSURE_DEPLETION,ACTIVITY,WATER_VOLUME,OIL_VOLUME,INJECTION_SUPPORT,NAME,TRAIN,ID,SUBZONE
2022-04-01,2410.8562621456617,5332.566269144003,4342.34,2040.9417314142363,0.0,1.0,1986.14,2356.2,2301.3982685857636,MG-0109_P,True,10,ALLWARA
2022-05-01,2401.032153668729,5733.0700453841055,4735.94,2000.5283774286263,0.0,1.0,2717.4,2018.5399999999995,2735.4116225713733,MG-0109_P,True,11,ALLWARA
2022-06-01,2368.2462524980733,6140.401036414123,4652.44,1960.9152614680556,0.0,1.0,2463.8,2188.6399999999994,2691.524738531944,MG-0109_P,True,12,ALLWARA
2022-07-01,2356.2331738284843,6574.54767248465,4951.7,1922.086537757957,0.0,1.0,2754.63,2197.0699999999997,3029.6134622420427,MG-0109_P,True,13,ALLWARA
2022-08-01,2276.195837165785,6966.716835359311,4834.14,1884.0266742911244,0.0,1.0,2453.24,2380.9000000000005,2950.113325708876,MG-0109_P,True,14,ALLWARA
2022-09-01,2389.6787782738375,7509.675167018449,1924.79,1846.7204466146982,0.0,1.0,490.27,1434.52,78.06955338530179,MG-0109_P,True,15,ALLWARA
2022-10-01,2169.5398656494394,7869.062100927703,1606.21,1810.152931740186,0.0,1.0,295.74,1310.47,-203.94293174018594,MG-0109_P,True,16,ALLWARA
2022-11-01,2066.5321958010086,8161.284794554647,2250.76,1774.3095021740637,0.0,1.0,1151.48,1099.2800000000002,476.4504978259365,MG-0109_P,True,17,ALLWARA
2022-12-01,2022.4119108209077,8444.520885308968,2354.04,1739.1758200665868,0.0,1.0,1312.19,1041.85,614.8641799334132,MG-0109_P,True,18,ALLWARA
2023-01-01,1994.9701489187546,8734.753202751266,2329.02,1704.7378314764567,0.0,1.0,1293.53,1035.49,624.2821685235433,MG-0109_P,True,19,ALLWARA
2023-02-01,1977.047485921516,9040.818927923725,2359.85,1670.9817607490577,0.0,1.0,1302.94,1056.9099999999999,688.8682392509422,MG-0109_P,True,20,ALLWARA
2023-03-01,1988.6384689791037,9391.563291896817,2366.4,1637.8941050060125,0.0,1.0,1279.3,1087.1000000000001,728.5058949939876,MG-0109_P,True,21,ALLWARA
2023-04-01,1939.304886293698,9725.406549446667,2289.0,1605.4616287438487,0.0,1.0,1228.22,1060.78,683.5383712561513,MG-0109_P,True,22,ALLWARA
2023-05-01,1932.9540651938557,10084.689256100899,2092.28,1573.6713585396228,0.0,1.0,1265.01,827.2700000000002,518.6086414603774,MG-0109_P,True,23,ALLWARA
2023-06-01,1952.0120927082494,10494.190770947771,2050.17,1542.5105778613777,0.0,1.0,1218.43,831.74,507.6594221386224,MG-0109_P,True,24,ALLWARA
2023-07-01,1930.6327916960745,10912.856740662486,2096.12,1511.9668219813589,0.0,1.0,1109.13,986.9899999999998,584.153178018641,MG-0109_P,True,25,ALLWARA
2023-08-01,1893.3032779543134,11324.13214562684,2041.99,1482.0278729899592,0.0,1.0,977.84,1064.15,559.9621270100408,MG-0109_P,True,26,ALLWARA
2023-09-01,1791.319861623039,11662.770252341488,2028.71,1452.6817549083903,0.0,1.0,913.47,1115.24,576.0282450916097,MG-0109_P,True,27,ALLWARA
2023-10-01,1803.1785736244958,12042.032097067851,2076.25,1423.9167288981334,0.0,1.0,947.09,1129.1599999999999,652.3332711018666,MG-0109_P,True,28,ALLWARA
2023-11-01,1735.4819955248402,12381.792804027446,2037.16,1395.721288565245,0.0,1.0,1164.27,872.8900000000001,641.4387114347551,MG-0109_P,True,29,ALLWARA
2023-12-01,1689.878781080783,12703.58742975058,2085.87,1368.0841553576481,0.0,1.0,1404.89,680.9799999999998,717.7858446423518,MG-0109_P,True,30,ALLWARA
2024-01-01,1673.0606861848387,13035.653841881858,2237.8,1340.9942740535598,0.0,1.0,1274.7,963.1000000000001,896.8057259464404,MG-0109_P,True,31,ALLWARA
2024-02-01,1611.4015828590977,13332.614616401701,2293.51,1314.4408083392543,0.0,1.0,1261.09,1032.4200000000003,979.0691916607459,MG-0109_P,True,32,ALLWARA
2024-03-01,1572.140030033991,13616.341509961296,2260.11,1288.4131364743962,0.0,1.0,1302.06,958.0500000000002,971.6968635256039,MG-0109_P,True,33,ALLWARA
2024-04-01,1541.7687201826288,13895.209383100726,2293.7,1262.9008470431988,0.0,1.0,1194.84,1098.86,1030.799152956801,MG-0109_P,True,34,ALLWARA
2024-05-01,1515.3064696882207,14172.622117999226,2370.87,1237.893734789721,0.0,1.0,1097.02,1273.85,1132.9762652102788,MG-0109_P,True,35,ALLWARA
2024-06-01,1508.316198313009,14467.556519776606,2174.69,1213.3817965356288,0.0,1.0,1166.76,1007.9300000000001,961.3082034643712,MG-0109_P,True,36,ALLWARA
2024-07-01,1470.7548468884952,14748.95613948631,2154.91,1189.3552271787908,0.0,1.0,1155.93,998.9799999999998,965.5547728212091,MG-0109_P,True,37,ALLWARA
2024-08-01,1464.5098041422632,15047.661527857468,2164.86,1165.8044157711051,0.0,1.0,1200.5,964.3600000000001,999.055584228895,MG-0109_P,True,38,ALLWARA
2024-09-01,1447.34506450156,15352.286650685033,2139.84,1142.7199416739943,0.0,1.0,1172.9,966.94,997.1200583260058,MG-0109_P,True,39,ALLWARA
2024-10-01,1426.6598840748031,15658.853963969814,2154.16,1120.0925707900221,0.0,1.0,1435.06,719.0999999999999,1034.0674292099777,MG-0109_P,True,40,ALLWARA
2024-11-01,1406.0502973653847,15966.991009466066,2142.93,1097.9132518691326,0.0,1.0,1284.12,858.81,1045.0167481308672,MG-0109_P,True,41,ALLWARA
2024-12-01,1385.5625208905099,16276.380417468547,2161.34,1076.1731128880292,0.0,1.0,1329.02,832.3200000000002,1085.166887111971,MG-0109_P,True,42,ALLWARA
2025-01-01,1366.0304176008406,16587.54737756814,2127.78,1054.8634575012472,0.0,1.0,1335.3,792.4800000000002,1072.916542498753,MG-0109_P,True,43,ALLWARA
2025-02-01,1347.6715108180097,16901.243126823647,2183.14,1033.9757615624994,0.0,1.0,1361.01,822.1299999999999,1149.1642384375004,MG-0109_P,True,44,ALLWARA
2025-03-01,1329.3123255673017,17217.053782676045,2149.31,1013.5016697149038,0.0,1.0,1324.07,825.24,1135.8083302850962,MG-0109_P,True,45,ALLWARA
2025-04-01,1313.8452118019356,17537.46600242925,2382.23,993.4329920487301,0.0,1.0,1481.91,900.3199999999999,1388.79700795127,MG-0109_P,True,46,ALLWARA
2025-05-01,1293.568377304876,17857.2726789088,2471.52,973.7617008253254,0.0,1.0,1539.8,931.72,1497.7582991746744,MG-0109_P,True,47,ALLWARA
2025-06-01,1276.7070730822677,18179.499824725157,2455.21,954.4799272659136,0.0,1.0,1642.25,812.96,1500.7300727340864,MG-0109_P,True,48,ALLWARA
2025-07-01,2065.3627584571623,19309.28262477834,2490.33,935.579958403977,0.0,1.0,1724.29,766.04,1554.750041596023,MG-0109_P,True,49,ALLWARA
2025-08-01,1694.2005180076249,20086.428908785998,2353.93,917.0542339999674,0.0,1.0,1340.77,1013.1599999999999,1436.8757660000324,MG-0109_P,True,50,ALLWARA
2025-09-01,1673.2542502290926,20860.78781549798,2039.05,898.8953435171107,0.0,1.0,1285.81,753.24,1140.154656482889,MG-0109_P,True,51,ALLWARA
2025-10-01,1709.7163018186675,21689.408094159557,2020.89,881.096023157092,0.0,1.0,1268.62,752.2700000000002,1139.7939768429083,MG-0109_P,True,52,ALLWARA
2025-11-01,1755.8988859461624,22581.65782715128,2072.21,863.6491529544396,0.0,1.0,1275.23,796.98,1208.5608470455604,MG-0109_P,True,53,ALLWARA
2025-12-01,1825.802545416454,23560.91261863929,2073.09,846.5477539284449,0.0,1.0,1288.21,784.8800000000001,1226.5422460715554,MG-0109_P,True,54,ALLWARA
2026-01-01,1633.7950072430694,24364.922640590885,1967.45,829.7849852914752,0.0,1.0,1226.94,740.51,1137.6650147085247,MG-0109_P,True,55,ALLWARA
2026-02-01,2597.756126434495,26149.32462531281,1992.25,813.3541417125695,0.0,1.0,1291.59,700.6600000000001,1178.8958582874307,MG-0109_P,False,56,ALLWARA
2026-03-01,1866.5248155178042,27218.6007901954,2030.43,797.2486506352153,0.0,1.0,1347.77,682.6600000000001,1233.1813493647846,MG-0109_P,False,57,ALLWARA
2026-04-01,0.0,27218.6007901954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MG-0109_P,False,58,ALLWARA
2021-06-01,665.8805965276737,212.53977523173418,858.33,453.34082129593946,0.0,1.0,74.04,784.2900000000001,404.9891787040606,MG-0278_P,True,0,ALLWARA
2021-07-01,654.0297942773457,647.7230295609846,818.55,218.84653994809528,0.0,1.0,69.52,749.03,599.7034600519047,MG-0278_P,True,1,ALLWARA
2021-08-01,726.1081485793881,1268.1848171743736,655.88,105.646360965999,0.0,1.0,57.27,598.61,550.233639034001,MG-0278_P,True,2,ALLWARA
2021-09-01,830.6241641079706,2047.8090724512276,761.46,50.9999088311165,0.0,1.0,72.22,689.24,710.4600911688835,MG-0278_P,True,3,ALLWARA
2021-10-01,937.8313423963775,2961.020629774087,803.3,24.61978507351798,0.0,1.0,53.81,749.49,778.680214926482,MG-0278_P,True,4,ALLWARA
2021-11-01,1022.2946582287092,3971.4302899516547,786.75,11.884998051141604,0.0,1.0,54.21,732.54,774.8650019488584,MG-0278_P,True,5,ALLWARA
2021-12-01,1003.0801625483358,4968.773067780594,736.47,5.7373847193969665,0.0,1.0,121.91,614.5600000000001,730.7326152806031,MG-0278_P,True,6,ALLWARA
2022-01-01,1130.5987754439464,6096.602168103289,736.16,2.7696751212515314,0.0,1.0,119.08,617.0799999999999,733.3903248787484,MG-0278_P,True,7,ALLWARA
2022-02-01,1189.138075200419,7284.403205497729,756.01,1.3370378059789507,0.0,1.0,118.99,637.02,754.672962194021,MG-0278_P,True,8,ALLWARA
2022-03-01,1229.3791560763932,8513.136917608186,608.59,0.6454439659367757,0.0,1.0,124.59,484.0,607.9445560340632,MG-0278_P,True,9,ALLWARA
2022-04-01,1316.340132401945,9829.165467262583,510.7,0.3115827475492879,0.0,1.0,109.21,401.49,510.3884172524507,MG-0278_P,True,10,ALLWARA
2022-05-01,1339.9346404301618,11168.949693692934,555.22,0.15041399981090423,0.0,1.0,120.18,435.04,555.0695860001891,MG-0278_P,True,11,ALLWARA
2022-06-01,1359.1402133758181,12528.017295951746,503.81,0.07261111700523729,0.0,1.0,121.24,382.57,503.73738888299476,MG-0278_P,True,12,ALLWARA
2022-07-01,1371.8822528907642,13899.864496425052,260.27,0.03505241745699551,0.0,1.0,87.67,172.59999999999997,260.234947582543,MG-0278_P,True,13,ALLWARA
2022-08-01,1336.2773183514514,15236.124893511273,363.45,0.016921265231202333,0.0,1.0,124.31,239.14,363.4330787347688,MG-0278_P,True,14,ALLWARA
2022-09-01,1300.9554130032977,16537.072137913434,526.33,0.008168601135028214,0.0,1.0,59.75,466.58000000000004,526.321831398865,MG-0278_P,True,15,ALLWARA
2022-10-01,1267.691921754402,17804.760116343055,564.72,0.00394332478047465,0.0,1.0,55.41,509.31000000000006,564.7160566752195,MG-0278_P,True,16,ALLWARA
2022-11-01,1254.2951856870225,19059.053398422584,641.69,0.0019036074925516276,0.0,1.0,350.79,290.90000000000003,641.6880963925075,MG-0278_P,True,17,ALLWARA
2022-12-01,1257.9855398480904,20317.03801931987,670.05,0.0009189508060917373,0.0,1.0,421.57,248.47999999999996,670.0490810491939,MG-0278_P,True,18,ALLWARA
2023-01-01,1199.9603328521725,21516.997908556124,683.28,0.00044361591731534403,0.0,1.0,379.49,303.78999999999996,683.2795563840826,MG-0278_P,True,19,ALLWARA
2023-02-01,1110.2699171740105,22627.267611578212,1035.43,0.0002141519228134704,0.0,1.0,679.24,356.19000000000005,1035.4297858480772,MG-0278_P,True,20,ALLWARA
2023-03-01,1017.3145273496274,23644.582035547766,765.1,0.00010338007329008056,0.0,1.0,494.8,270.3,765.0998966199268,MG-0278_P,True,21,ALLWARA
2023-04-01,935.4842397741048,24580.066225415994,716.12,4.990587715979264e-05,0.0,1.0,388.33,327.79,716.1199500941228,MG-0278_P,True,22,ALLWARA
2023-05-01,0.0,24580.066225415994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MG-0278_P,True,23,ALLWARA
2023-06-01,0.0,24580.066225415994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MG-0278_P,True,24,ALLWARA
2023-07-01,707.0189327250944,25287.08515252678,2778.32,5.614308409312271e-06,0.0,1.0,2165.44,612.8800000000001,2778.3199943856916,MG-0278_P,True,25,ALLWARA
2023-08-01,698.7021552432395,25985.78730505976,2832.98,2.710261048336994e-06,0.0,1.0,2347.17,485.80999999999995,2832.979997289739,MG-0278_P,True,26,ALLWARA
2023-09-01,687.0866332768265,26672.87393702823,2720.72,1.3083561526383099e-06,0.0,1.0,2168.76,551.9599999999996,2720.7199986916435,MG-0278_P,True,27,ALLWARA
2023-10-01,695.4920836360028,27368.366020032634,2806.84,6.31598134503272e-07,0.0,1.0,2248.11,558.73,2806.839999368402,MG-0278_P,True,28,ALLWARA
2023-11-01,684.9328852939065,28053.298905021642,2815.8,3.0489878669779297e-07,0.0,1.0,2259.38,556.4200000000001,2815.799999695101,MG-0278_P,True,29,ALLWARA
2023-12-01,674.1372507060049,28727.43615558046,2944.23,1.4718737287420588e-07,0.0,1.0,2382.5,561.73,2944.229999852813,MG-0278_P,True,30,ALLWARA
2024-01-01,662.656055157317,29390.092210666724,2870.94,7.105348948168644e-08,0.0,1.0,2302.1,568.8400000000001,2870.9399999289467,MG-0278_P,True,31,ALLWARA
2024-02-01,646.709637949717,30036.80184858214,2810.89,3.430048562548167e-08,0.0,1.0,2217.72,593.1700000000001,2810.889999965699,MG-0278_P,True,32,ALLWARA
2024-03-01,634.1239417150596,30670.925790280642,1102.55,1.6558276345416072e-08,0.0,1.0,217.21,885.3399999999999,1102.5499999834417,MG-0278_P,True,33,ALLWARA
2024-04-01,622.8578600680868,31293.783650340734,1428.34,7.993371246250843e-09,0.0,1.0,584.32,844.0199999999999,1428.3399999920066,MG-0278_P,True,34,ALLWARA
2024-05-01,613.5503502030786,31907.334000539955,1360.29,3.858733997882435e-09,0.0,1.0,506.86,853.43,1360.2899999961412,MG-0278_P,True,35,ALLWARA
2024-06-01,612.5277741704267,32519.86177470852,1329.04,1.8627719904036283e-09,0.0,1.0,556.4,772.64,1329.039999998137,MG-0278_P,True,36,ALLWARA
2024-07-01,605.0869213786968,33124.948696086314,1326.26,8.992378044551632e-10,0.0,1.0,497.43,828.8299999999999,1326.2599999991007,MG-0278_P,True,37,ALLWARA
2024-08-01,606.745848279854,33731.69454436573,1598.02,4.3409962847150417e-10,0.0,1.0,779.01,819.01,1598.019999999566,MG-0278_P,True,38,ALLWARA
2024-09-01,608.5255460180604,34340.220090383584,1613.72,2.095580129143631e-10,0.0,1.0,792.79,820.9300000000001,1613.7199999997904,MG-0278_P,True,39,ALLWARA
2024-10-01,670.2861655948075,35010.50625597829,1627.78,1.011624012009471e-10,0.0,1.0,801.43,826.35,1627.7799999998988,MG-0278_P,True,40,ALLWARA
2024-11-01,792.4482821327703,35802.95453811101,1576.79,4.883531426175267e-11,0.0,1.0,899.86,676.93,1576.789999999951,MG-0278_P,True,41,ALLWARA
2024-12-01,895.0957149501251,36698.05025306111,1628.66,2.3574844910085268e-11,0.0,1.0,822.94,805.72,1628.6599999999764,MG-0278_P,True,42,ALLWARA
2025-01-01,980.5661990101769,37678.61645207128,1643.46,1.138056181139081e-11,0.0,1.0,725.57,917.89,1643.4599999999887,MG-0278_P,True,43,ALLWARA
2025-02-01,1057.783100601784,38736.39955267306,1691.67,5.493872287892788e-12,0.0,1.0,739.5,952.1700000000001,1691.6699999999946,MG-0278_P,True,44,ALLWARA
2025-03-01,1122.5751197010488,39858.974672374105,1675.41,2.6521215047104534e-12,0.0,1.0,719.52,955.8900000000001,1675.4099999999974,MG-0278_P,True,45,ALLWARA
2025-04-01,1177.9622735831297,41036.93694595723,1680.05,1.280289767792451e-12,0.0,1.0,756.06,923.99,1680.0499999999986,MG-0278_P,True,46,ALLWARA
2025-05-01,1225.5502392361286,42262.487185193364,1672.19,6.180493188576645e-13,0.0,1.0,756.66,915.5300000000001,1672.1899999999994,MG-0278_P,True,47,ALLWARA
2025-06-01,1268.531920605777,43531.01910579914,1676.72,2.9835820776655955e-13,0.0,1.0,757.15,919.57,1676.7199999999998,MG-0278_P,True,48,ALLWARA
2025-07-01,1302.296252463759,44833.3153582629,1689.27,1.440299623761483e-13,0.0,1.0,730.31,958.96,1689.2699999999998,MG-0278_P,True,49,ALLWARA
2025-08-01,1332.5100020512557,46165.82536031416,1666.02,6.952927562262939e-14,0.0,1.0,739.78,926.24,1666.02,MG-0278_P,True,50,ALLWARA
2025-09-01,1341.0905351837152,47506.91589549787,1740.62,3.3564683964731115e-14,0.0,1.0,828.27,912.3499999999999,1740.62,MG-0278_P,True,51,ALLWARA
2025-10-01,1375.8716368150067,48882.787532312876,1736.87,1.6203074166439502e-14,0.0,1.0,809.52,927.3499999999999,1736.87,MG-0278_P,True,52,ALLWARA
2025-11-01,1406.0888935408009,50288.876425853676,1796.47,7.821900325920267e-15,0.0,1.0,812.73,983.74,1796.47,MG-0278_P,True,53,ALLWARA
2025-12-01,1432.6065749706497,51721.48300082432,1800.29,3.7759578262842335e-15,0.0,1.0,763.37,1036.92,1800.29,MG-0278_P,True,54,ALLWARA
2026-01-01,1454.237756287448,53175.72075711177,1706.82,1.8228124767365515e-15,0.0,1.0,718.56,988.26,1706.82,MG-0278_P,True,55,ALLWARA
2026-02-01,1473.6450476006894,54649.365804712455,1745.75,8.799476790280107e-16,0.0,1.0,715.8,1029.95,1745.75,MG-0278_P,False,56,ALLWARA
2026-03-01,1316.0050323743455,55965.370837086804,1761.75,4.247874796276628e-16,0.0,1.0,842.56,919.19,1761.75,MG-0278_P,False,57,ALLWARA
2026-04-01,0.0,55965.370837086804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MG-0278_P,False,58,ALLWARA
2021-06-01,1491.477197955059,0.0029758568071789815,1179.66,1491.4742220982519,0.0,1.0,118.44,1061.22,-311.8142220982518,MG-0338_P,True,0,ALLWARA
2021-07-01,1461.9466251126296,0.008547197505577846,1135.87,1461.9410537719311,0.0,1.0,157.14,978.7299999999999,-326.07105377193125,MG-0338_P,True,1,ALLWARA
2021-08-01,1433.0000264864923,0.015892324070778244,989.9,1432.992681359927,0.0,1.0,154.3,835.5999999999999,-443.09268135992704,MG-0338_P,True,2,ALLWARA
2021-09-01,1404.6263872036982,0.02475440047870101,1081.08,1404.6175251272903,0.0,1.0,110.91,970.17,-323.53752512729034,MG-0338_P,True,3,ALLWARA
2021-10-01,1376.8144820101438,0.035001777434671,1111.86,1376.804234633188,0.0,1.0,92.29,1019.5699999999999,-264.944234633188,MG-0338_P,True,4,ALLWARA
2021-11-01,1349.5529649084303,0.04628249529151654,1089.76,1349.5416841905735,0.0,1.0,95.58,994.18,-259.7816841905735,MG-0338_P,True,5,ALLWARA
2021-12-01,1322.8314268876495,0.05874096717665611,1037.77,1322.8189684157644,0.0,1.0,92.96,944.81,-285.0489684157644,MG-0338_P,True,6,ALLWARA
2022-01-01,1296.6388569277437,0.07220002877746995,1064.36,1296.625397866143,0.0,1.0,77.23,987.1299999999999,-232.26539786614308,MG-0338_P,True,7,ALLWARA
2022-02-01,1270.9649603246708,0.08666558921122847,1096.18,1270.950494764237,0.0,1.0,77.17,1019.0100000000001,-174.7704947642369,MG-0338_P,True,8,ALLWARA
2022-03-01,1245.7986690741284,0.10134585687037291,1000.58,1245.7839888064693,0.0,1.0,76.56,924.02,-245.20398880646928,MG-0338_P,True,9,ALLWARA
2022-04-01,1221.1299940861438,0.11552688811526125,990.66,1221.115813054899,0.0,1.0,68.53,922.13,-230.45581305489907,MG-0338_P,True,10,ALLWARA
2022-05-01,1196.9499172199514,0.1293441977549476,1046.52,1196.9360999103117,0.0,1.0,91.13,955.39,-150.4160999103117,MG-0338_P,True,11,ALLWARA
2022-06-01,1173.2495755345997,0.14374256730508345,1057.3,1173.2351771650494,0.0,1.0,74.53,982.77,-115.93517716504948,MG-0338_P,True,12,ALLWARA
2022-07-01,1150.0219191845367,0.16209761784433718,1069.77,1150.0035641339975,0.0,1.0,83.32,986.45,-80.23356413399756,MG-0338_P,True,13,ALLWARA
2022-08-01,1127.2535533123569,0.18368306801664336,1023.46,1127.2319678621845,0.0,1.0,94.42,929.0400000000001,-103.77196786218451,MG-0338_P,True,14,ALLWARA
2022-09-01,1104.9351456803058,0.20754934084608134,927.46,1104.9112794074763,0.0,1.0,33.67,893.7900000000001,-177.45127940747625,MG-0338_P,True,15,ALLWARA
2022-10-01,1083.057986897796,0.23296604176431057,1006.9,1083.0325701968777,0.0,1.0,31.22,975.68,-76.13257019687774,MG-0338_P,True,16,ALLWARA
2022-11-01,1061.6147838540664,0.2606614408458029,1095.71,1061.587088454985,0.0,1.0,103.54,992.1700000000001,34.122911545015086,MG-0338_P,True,17,ALLWARA
2022-12-01,1040.5950683022425,0.28947403993094123,1085.55,1040.5662557031574,0.0,1.0,115.51,970.04,44.98374429684259,MG-0338_P,True,18,ALLWARA
2023-01-01,1145.3539374692418,125.68174818115999,1077.99,1019.9616633280128,0.0,1.0,113.86,964.13,58.02833667198718,MG-0338_P,True,19,ALLWARA
2023-02-01,1223.6586279225464,349.575306885837,1083.7,999.7650692178694,0.0,1.0,184.2,899.5,83.93493078213066,MG-0338_P,True,20,ALLWARA
2023-03-01,1282.245324867173,651.8522372872179,1105.91,979.968394465792,0.0,1.0,181.34,924.57,125.94160553420807,MG-0338_P,True,21,ALLWARA
2023-04-01,1328.9857085602844,1020.2742257095819,1175.35,960.5637201379204,0.0,1.0,141.52,1033.83,214.78627986207948,MG-0338_P,True,22,ALLWARA
2023-05-01,1368.4308361048033,1447.1617777085942,1333.28,941.5432841057909,0.0,1.0,97.48,1235.8,391.73671589420906,MG-0338_P,True,23,ALLWARA
2023-06-01,1308.5798324934458,1832.8421322606582,1344.37,922.8994779413817,0.0,1.0,114.12,1230.25,421.47052205861814,MG-0338_P,True,24,ALLWARA
2023-07-01,1221.458162475044,2149.675450862063,1315.98,904.6248438736393,0.0,1.0,118.76,1197.22,411.3551561263607,MG-0338_P,True,25,ALLWARA
2023-08-01,1162.8662566476,2425.829635704391,1258.1,886.7120718052721,0.0,1.0,132.52,1125.58,371.3879281947278,MG-0338_P,True,26,ALLWARA
2023-09-01,1156.890282262918,2713.565921578697,1270.57,869.1539963886121,0.0,1.0,272.5,998.0699999999999,401.41600361138785,MG-0338_P,True,27,ALLWARA
2023-10-01,1148.72210558237,3010.344433001685,1292.93,851.9435941593819,0.0,1.0,282.5,1010.4300000000001,440.9864058406182,MG-0338_P,True,28,ALLWARA
2023-11-01,1091.984432780237,3267.2548850547073,1289.93,835.0739807272148,0.0,1.0,283.87,1006.0600000000001,454.85601927278526,MG-0338_P,True,29,ALLWARA
2023-12-01,1029.5885910409188,3478.3050680738193,1210.96,818.538408021807,0.0,1.0,116.8,1094.16,392.4215919781931,MG-0338_P,True,30,ALLWARA
2024-01-01,975.7068155506253,3651.6816220308456,1212.42,802.3302615935987,0.0,1.0,97.16,1115.26,410.08973840640135,MG-0338_P,True,31,ALLWARA
2024-02-01,928.8711001525849,3794.109664215523,1229.57,786.4430579679073,0.0,1.0,97.45,1132.12,443.12694203209264,MG-0338_P,True,32,ALLWARA
2024-03-01,892.84367295996,3916.082895124033,1150.47,770.8704420514504,0.0,1.0,100.55,1049.92,379.59955794854966,MG-0338_P,True,33,ALLWARA
2024-04-01,855.8076905332806,4016.2844010670897,1162.16,755.6061845902237,0.0,1.0,101.69,1060.47,406.55381540977635,MG-0338_P,True,34,ALLWARA
2024-05-01,822.9605826054169,4098.60080399479,1238.22,740.6441796777166,0.0,1.0,100.52,1137.7,497.57582032228345,MG-0338_P,True,35,ALLWARA
2024-06-01,793.6028407883827,4166.225202470705,1218.65,725.9784423124678,0.0,1.0,98.93,1119.72,492.6715576875323,MG-0338_P,True,36,ALLWARA
2024-07-01,767.1579339226362,4221.7800303893555,924.23,711.6031060039858,0.0,1.0,46.25,877.98,212.62689399601425,MG-0338_P,True,37,ALLWARA
2024-08-01,743.1523436013308,4267.419953564613,647.51,697.5124204260733,0.0,1.0,0.0,647.51,-50.002420426073286,MG-0338_P,True,38,ALLWARA
2024-09-01,721.2699907103856,4304.989195158378,803.66,683.7007491166207,0.0,1.0,0.0,803.66,119.95925088337924,MG-0338_P,True,39,ALLWARA
2024-10-01,701.042563416091,4335.869191351522,924.2,670.1625672229464,0.0,1.0,137.12,787.08,254.0374327770536,MG-0338_P,True,40,ALLWARA
2024-11-01,682.4713615785292,4361.44809363827,1010.63,656.8924592917813,0.0,1.0,160.44,850.19,353.7375407082187,MG-0338_P,True,41,ALLWARA
2024-12-01,684.3770080276345,4401.939984562889,1153.44,643.8851171030158,0.0,1.0,187.51,965.9300000000001,509.5548828969843,MG-0338_P,True,42,ALLWARA
2025-01-01,689.3102604043434,4460.1149074208915,1147.46,631.1353375463409,0.0,1.0,183.8,963.6600000000001,516.3246624536591,MG-0338_P,True,43,ALLWARA
2025-02-01,735.2767741177299,4576.753660998687,1187.16,618.6380205399345,0.0,1.0,187.36,999.8000000000001,568.5219794600656,MG-0338_P,True,44,ALLWARA
2025-03-01,771.2659709497465,4741.631464958073,1161.33,606.3881669903609,0.0,1.0,160.85,1000.4799999999999,554.941833009639,MG-0338_P,True,45,ALLWARA
2025-04-01,798.6022583740964,4945.852846539302,1266.63,594.3808767928671,0.0,1.0,33.51,1233.1200000000001,672.249123207133,MG-0338_P,True,46,ALLWARA
2025-05-01,818.8758392364274,5182.117338904455,1281.29,582.6113468712742,0.0,1.0,19.18,1262.11,698.6786531287257,MG-0338_P,True,47,ALLWARA
2025-06-01,834.9048320782781,5445.947301726049,1286.87,571.0748692566848,0.0,1.0,19.19,1267.6799999999998,715.7951307433151,MG-0338_P,True,48,ALLWARA
2025-07-01,849.8824338794134,5736.062906401231,1257.66,559.7668292042313,0.0,1.0,19.86,1237.8000000000002,697.8931707957688,MG-0338_P,True,49,ALLWARA
2025-08-01,875.5955610168479,6062.975764070962,1274.2,548.6827033471166,0.0,1.0,63.97,1210.23,725.5172966528835,MG-0338_P,True,50,ALLWARA
2025-09-01,905.309916517243,6430.467622700998,1356.43,537.8180578872076,0.0,1.0,92.71,1263.72,818.6119421127925,MG-0338_P,True,51,ALLWARA
2025-10-01,942.7057127277142,6846.004788607255,1315.37,527.1685468214565,0.0,1.0,486.78,828.5899999999999,788.2014531785434,MG-0338_P,True,52,ALLWARA
2025-11-01,974.6008297873024,7303.875708191115,1348.81,516.7299102034419,0.0,1.0,467.48,881.3299999999999,832.080089796558,MG-0338_P,True,53,ALLWARA
2025-12-01,1001.5921450568236,7798.969880808607,1388.79,506.49797243933256,0.0,1.0,381.55,1007.24,882.2920275606674,MG-0338_P,True,54,ALLWARA
2026-01-01,1024.1236207487514,8326.624860939763,1410.51,496.46864061759527,0.0,1.0,283.8,1126.71,914.0413593824047,MG-0338_P,True,55,ALLWARA
2026-02-01,1040.1980666725874,8880.185024740575,1592.58,486.6379028717752,0.0,1.0,147.46,1445.12,1105.9420971282248,MG-0338_P,False,56,ALLWARA
2026-03-01,958.14193690118,9361.32513486606,1618.1,477.00182677569575,0.0,1.0,151.22,1466.8799999999999,1141.0981732243042,MG-0338_P,False,57,ALLWARA
2026-04-01,0.0,9361.32513486606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MG-0338_P,False,58,ALLWARA
