DATE,NAME,LIQUID_VOLUME,SECTOR,ZONE,SUBZONE,WELL_TYPE,GAS_VOLUME,WATER_VOLUME,OIL_VOLUME,PRESSURE
02/04/2022,P3,1055.79541,1,WARA,WARA1,Producer,75.66400146,769.1893921,286.6060791,250
02/05/2022,P3,1159.307861,1,WARA,WARA1,Producer,80.7321167,853.5043335,305.8034668,250
02/06/2022,P3,1229.742065,1,WARA,WARA1,Producer,83.38652039,913.8839722,315.8580322,250
02/07/2022,P3,1283.381104,1,WARA,WARA1,Producer,84.81828308,962.0997314,321.2813721,250
02/08/2022,P3,1373.050415,1,WARA,WARA1,Producer,88.14974976,1039.149902,333.9005737,250
02/09/2022,P3,1393.027222,1,WARA,WARA1,Producer,87.0679245,1063.224487,329.8027344,250
02/10/2022,P3,1390.915527,1,WARA,WARA1,Producer,84.79936218,1069.705811,321.2097168,250
02/11/2022,P3,1298.159668,1,WARA,WARA1,Producer,77.21125031,1005.69281,292.4668579,250
02/12/2022,P3,1297.706665,1,WARA,WARA1,Producer,75.6919632,1010.99469,286.7119751,250
02/01/2023,P3,1324.927856,1,WARA,WARA1,Producer,75.62533569,1038.468262,286.4595947,250
02/02/2023,P3,1278.43457,1,WARA,WARA1,Producer,72.3024826,1004.561584,273.8730469,250
02/03/2023,P3,1317.852661,1,WARA,WARA1,Producer,74.37667847,1036.122803,281.7298584,250
02/04/2023,P3,1398.864014,1,WARA,WARA1,Producer,77.94515228,1103.61731,295.2467957,250
02/05/2023,P3,1396.575928,1,WARA,WARA1,Producer,77.25364685,1103.948486,292.6274414,250
02/06/2023,P3,1469.661377,1,WARA,WARA1,Producer,80.01475525,1166.575195,303.0861816,250
02/07/2023,P3,1524.443359,1,WARA,WARA1,Producer,81.79831696,1214.601196,309.8421021,250
02/08/2023,P3,1501.990845,1,WARA,WARA1,Producer,79.11599731,1202.309082,299.6817932,250
02/09/2023,P3,1418.774292,1,WARA,WARA1,Producer,73.46822357,1140.485596,278.2887268,250
02/10/2023,P3,1479.184692,1,WARA,WARA1,Producer,74.91075897,1195.431763,283.7528992,250
02/11/2023,P3,1523.755493,1,WARA,WARA1,Producer,75.27185059,1238.634888,285.120636,250
02/12/2023,P3,1634.094482,1,WARA,WARA1,Producer,78.52162933,1336.664063,297.4304199,250
31/12/2023,P3,1740.193237,1,WARA,WARA1,Producer,81.72509766,1430.628418,309.5647583,250
02/12/2015,P4,0.0,1,WARA,WARA1,Producer,0.0,0.0,0.0,0
02/01/2016,P4,767.0175781,1,WARA,WARA1,Producer,202.49263,3.32e-09,767.0175781,250
02/02/2016,P4,880.0337524,1,WARA,WARA1,Producer,232.3289032,5.01e-07,880.0337524,250
02/03/2016,P4,1219.245972,1,WARA,WARA1,Producer,321.8809509,2.82e-05,1219.245972,250
02/04/2016,P4,1270.547974,1,WARA,WARA1,Producer,335.4245605,0.000418834,1270.547485,250
02/05/2016,P4,912.6967773,1,WARA,WARA1,Producer,240.9516144,0.00127476,912.6954956,250
02/06/2016,P4,825.0093994,1,WARA,WARA1,Producer,217.8016968,0.002955599,825.0064697,250
02/07/2016,P4,845.2646484,1,WARA,WARA1,Producer,223.1479797,0.007167658,845.2575073,250
02/08/2016,P4,901.37854,1,WARA,WARA1,Producer,237.9581757,0.02186239,901.3566895,250
02/09/2016,P4,890.510437,1,WARA,WARA1,Producer,235.0828094,0.045222167,890.46521,250
02/10/2016,P4,970.9212646,1,WARA,WARA1,Producer,256.2961121,0.10262879,970.8186035,250
02/11/2016,P4,1102.328003,1,WARA,WARA1,Producer,290.9564514,0.220318168,1102.107666,250
02/12/2016,P4,1083.703735,1,WARA,WARA1,Producer,285.9923401,0.399507254,1083.304321,250
02/01/2017,P4,1082.119751,1,WARA,WARA1,Producer,285.4898987,0.718574822,1081.401123,250
02/02/2017,P4,1104.970703,1,WARA,WARA1,Producer,291.3870239,1.232008696,1103.73877,250
02/03/2017,P4,1108.697876,1,WARA,WARA1,Producer,292.2118225,1.834898591,1106.862915,250
02/04/2017,P4,1165.743896,1,WARA,WARA1,Producer,306.9627991,3.006039619,1162.737915,250
02/05/2017,P4,1297.278809,1,WARA,WARA1,Producer,341.1037598,5.219156265,1292.059692,250
02/06/2017,P4,1216.87561,1,WARA,WARA1,Producer,319.3989258,7.03109169,1209.844482,250
02/07/2017,P4,1151.831787,1,WARA,WARA1,Producer,301.6683655,9.148528099,1142.683228,250
02/08/2017,P4,1096.093384,1,WARA,WARA1,Producer,286.2940674,11.64611816,1084.447266,250
02/09/2017,P4,1135.404053,1,WARA,WARA1,Producer,295.6171875,15.64200211,1119.761963,250
02/10/2017,P4,1089.769653,1,WARA,WARA1,Producer,282.8174133,18.49146461,1071.278076,250
02/11/2017,P4,1115.332397,1,WARA,WARA1,Producer,288.3325195,23.16378212,1092.168701,250
02/12/2017,P4,1190.391846,1,WARA,WARA1,Producer,306.2240601,30.4521122,1159.939697,250
02/01/2018,P4,1024.237793,1,WARA,WARA1,Producer,262.1911011,31.08975029,993.1480713,250
02/02/2018,P4,1015.645081,1,WARA,WARA1,Producer,258.6876831,35.76743698,979.8776245,250
02/03/2018,P4,994.8772583,1,WARA,WARA1,Producer,252.158844,39.73008728,955.1471558,250
02/04/2018,P4,1041.908936,1,WARA,WARA1,Producer,262.4772949,47.67683029,994.2321167,250
02/05/2018,P4,1082.847534,1,WARA,WARA1,Producer,270.9162292,56.64975739,1026.197754,250
02/06/2018,P4,1275.703857,1,WARA,WARA1,Producer,315.8052368,79.47184753,1196.231934,250
02/07/2018,P4,1257.07312,1,WARA,WARA1,Producer,307.6684265,91.66251373,1165.410645,250
02/08/2018,P4,1274.428955,1,WARA,WARA1,Producer,308.0670776,107.5082626,1166.920776,250
02/09/2018,P4,1267.970459,1,WARA,WARA1,Producer,302.3425598,122.7335815,1145.236938,250
02/10/2018,P4,1256.240601,1,WARA,WARA1,Producer,295.6439209,136.3772888,1119.863281,250
02/11/2018,P4,1199.793457,1,WARA,WARA1,Producer,278.4343872,145.1177063,1054.675781,250
02/12/2018,P4,1243.811279,1,WARA,WARA1,Producer,284.6598206,165.5543823,1078.256958,250
02/01/2019,P4,1298.280151,1,WARA,WARA1,Producer,292.5494385,190.138382,1108.141846,250
02/02/2019,P4,1292.946045,1,WARA,WARA1,Producer,287.3235779,204.5992584,1088.346802,250
02/03/2019,P4,1560.083496,1,WARA,WARA1,Producer,339.1879272,275.2807617,1284.802856,250
02/04/2019,P4,1520.438965,1,WARA,WARA1,Producer,323.0877075,296.6218872,1223.817017,250
02/05/2019,P4,1466.334839,1,WARA,WARA1,Producer,304.8913574,311.4432983,1154.891479,250
02/06/2019,P4,1445.483154,1,WARA,WARA1,Producer,294.2313232,330.9704895,1114.512695,250
02/07/2019,P4,1424.962402,1,WARA,WARA1,Producer,284.2366943,348.3082886,1076.654053,250
02/08/2019,P4,1400.731812,1,WARA,WARA1,Producer,273.3679199,365.2473145,1035.484497,250
02/09/2019,P4,1441.112183,1,WARA,WARA1,Producer,275.5525818,397.3522949,1043.759888,250
02/10/2019,P4,1501.104492,1,WARA,WARA1,Producer,280.3036194,439.3483582,1061.756104,250
02/11/2019,P4,1433.907959,1,WARA,WARA1,Producer,262.0002747,441.482666,992.425293,250
02/12/2019,P4,1409.7948,1,WARA,WARA1,Producer,252.2064819,454.4671936,955.3275757,250
02/01/2020,P4,1273.531616,1,WARA,WARA1,Producer,223.3224182,427.6133423,845.9182739,250
02/02/2020,P4,1238.531372,1,WARA,WARA1,Producer,212.4451752,433.8148193,804.7165527,250
02/03/2020,P4,1389.748413,1,WARA,WARA1,Producer,233.1863251,506.4669189,883.2815552,250
02/04/2020,P4,1382.144897,1,WARA,WARA1,Producer,226.8319397,522.9330444,859.211853,250
02/05/2020,P4,1442.23999,1,WARA,WARA1,Producer,230.7287445,568.2674561,873.9725342,250
02/06/2020,P4,1135.437012,1,WARA,WARA1,Producer,177.7276459,462.2262268,673.2107544,250
02/07/2020,P4,1240.84729,1,WARA,WARA1,Producer,189.6502838,522.4750366,718.3722534,250
02/08/2020,P4,1229.154419,1,WARA,WARA1,Producer,183.4956665,534.0950928,695.0593872,250
02/09/2020,P4,859.0392456,1,WARA,WARA1,Producer,127.5459595,375.910614,483.1286316,250
02/10/2020,P4,944.1021118,1,WARA,WARA1,Producer,137.4518585,423.4511108,520.651001,250
02/11/2020,P4,1229.976929,1,WARA,WARA1,Producer,174.3079681,569.7195435,660.2574463,250
02/12/2020,P4,1718.707275,1,WARA,WARA1,Producer,233.828949,832.9915161,885.7156982,250
02/01/2021,P4,1605.286865,1,WARA,WARA1,Producer,209.9548645,810.0032959,795.2835693,250
02/02/2021,P4,1327.900024,1,WARA,WARA1,Producer,170.1518555,683.385437,644.5145874,250
02/03/2021,P4,1257.451904,1,WARA,WARA1,Producer,158.6016693,656.6879272,600.763916,250
02/04/2021,P4,1212.954102,1,WARA,WARA1,Producer,150.427597,643.1526489,569.8015137,250
02/05/2021,P4,1266.40686,1,WARA,WARA1,Producer,153.7228394,684.1233521,582.2835083,250
02/06/2021,P4,1154.515137,1,WARA,WARA1,Producer,136.2667236,638.3533325,516.1618042,250
02/07/2021,P4,1097.632568,1,WARA,WARA1,Producer,126.0843124,620.0405273,477.5920715,250
02/08/2021,P4,1132.143555,1,WARA,WARA1,Producer,126.476387,653.0663452,479.0772095,250
02/09/2021,P4,1278.118652,1,WARA,WARA1,Producer,138.8336334,752.2335815,525.8850098,250
02/10/2021,P4,1242.6604,1,WARA,WARA1,Producer,131.9160309,742.9785156,499.6819153,250
02/11/2021,P4,1213.481812,1,WARA,WARA1,Producer,125.1581039,739.3980713,474.0837402,250
02/12/2021,P4,1243.440308,1,WARA,WARA1,Producer,125.2703018,768.9315796,474.508728,250
02/01/2022,P4,1398.799805,1,WARA,WARA1,Producer,137.3502502,878.5336304,520.2661133,250
02/02/2022,P4,1183.621338,1,WARA,WARA1,Producer,114.5233688,749.8207397,433.8006287,250
02/03/2022,P4,1039.395752,1,WARA,WARA1,Producer,99.7879715,661.4110718,377.9847412,250
02/04/2022,P4,958.098999,1,WARA,WARA1,Producer,90.60860443,614.8845825,343.2144165,250
02/05/2022,P4,1074.840576,1,WARA,WARA1,Producer,100.2118225,695.2503052,379.5902405,250
02/06/2022,P4,1167.338989,1,WARA,WARA1,Producer,107.109169,761.6224976,405.7165527,250
02/07/2022,P4,1192.162476,1,WARA,WARA1,Producer,106.9358063,787.1025391,405.0598755,250
02/08/2022,P4,1288.482666,1,WARA,WARA1,Producer,113.1879425,859.7404785,428.7421875,250
02/09/2022,P4,1314.444458,1,WARA,WARA1,Producer,112.9220581,886.7093506,427.7350769,250
02/10/2022,P4,1286.390381,1,WARA,WARA1,Producer,107.8840256,877.7387695,408.6516113,250
02/11/2022,P4,1190.583374,1,WARA,WARA1,Producer,97.75337219,820.3054199,370.2779236,250
02/12/2022,P4,1229.062378,1,WARA,WARA1,Producer,98.8800354,854.5167236,374.5455933,250
02/01/2023,P4,1263.197632,1,WARA,WARA1,Producer,99.4281311,886.5758667,376.6217041,250
02/02/2023,P4,1252.968872,1,WARA,WARA1,Producer,96.48270416,887.5040283,365.4648132,250
02/03/2023,P4,1294.411255,1,WARA,WARA1,Producer,97.56726837,924.8383179,369.5729675,250
02/04/2023,P4,1354.858643,1,WARA,WARA1,Producer,99.48732758,978.0127563,376.8459167,250
02/05/2023,P4,1395.642456,1,WARA,WARA1,Producer,99.95022583,1017.043091,378.5993652,250
02/06/2023,P4,1427.665894,1,WARA,WARA1,Producer,99.4962616,1050.786011,376.8797913,250
02/07/2023,P4,1514.553833,1,WARA,WARA1,Producer,102.6582489,1125.696899,388.8569946,250
02/08/2023,P4,1525.590698,1,WARA,WARA1,Producer,100.9064178,1143.369385,382.221283,250
02/09/2023,P4,1463.28479,1,WARA,WARA1,Producer,94.5776825,1105.036011,358.2488098,250
02/10/2023,P4,1559.557861,1,WARA,WARA1,Producer,98.39445496,1186.851685,372.7062683,250
02/11/2023,P4,1568.240234,1,WARA,WARA1,Producer,96.28860474,1203.510742,364.7295837,250
02/12/2023,P4,1640.671631,1,WARA,WARA1,Producer,97.69407654,1270.618286,370.0533142,250
31/12/2023,P4,1737.514526,1,WARA,WARA1,Producer,100.3340225,1357.461426,380.0531006,250
